Step,Reward
2560.0,-150.6666717529297
3072.0,-183.0
3584.0,-208.8000030517578
4096.0,-239.25
4608.0,-259.0
5120.0,-156.0
5632.0,-263.0
6144.0,-279.5999984741211
6656.0,-287.4000015258789
7168.0,-298.5
7680.0,-378.5
8192.0,-376.3333333333333
8704.0,-383.8095245361328
9216.0,-379.0
9728.0,-387.6666666666667
10240.0,-423.3333333333333
10752.0,-373.3888880411784
11264.0,-390.22222391764325
11776.0,-379.1111094156901
12288.0,-417.3333333333333
12800.0,-372.25
13312.0,-386.1111094156901
13824.0,-387.0
14336.0,-385.0
14848.0,-373.3333333333333
15360.0,-377.9166666666667
15872.0,-380.1666666666667
16384.0,-388.53333536783856
16896.0,-378.6666666666667
17408.0,-376.55555725097656
17920.0,-375.6111119588216
18432.0,-386.5
18944.0,-380.8333333333333
19456.0,-374.3333333333333
19968.0,-382.22222391764325
20480.0,-381.1333312988281
20992.0,-374.3333333333333
21504.0,-391.7142842610677
22016.0,-434.5
22528.0,-381.55555725097656
23040.0,-376.77777608235675
23552.0,-379.06666564941406
24064.0,-377.6666666666667
24576.0,-375.1111119588216
25088.0,-377.8333333333333
25600.0,-377.6666666666667
26112.0,-381.0
26624.0,-375.6666666666667
27136.0,-365.0
28160.0,-378.6666666666667
28672.0,-424.40000406901044
29184.0,-383.6666666666667
29696.0,-368.3333333333333
30208.0,-404.3333333333333
30720.0,-374.53333282470703
31232.0,-442.0
31744.0,-416.22222391764325
32256.0,-369.3333333333333
32768.0,-373.3333333333333
33280.0,-408.0833333333333
33792.0,-500.0
34304.0,-500.0
34816.0,-400.6666666666667
35840.0,-373.6666666666667
36864.0,-500.0
37376.0,-445.8571421305339
37888.0,-434.3333333333333
38400.0,-500.0
39424.0,-500.0
39936.0,-500.0
40448.0,-500.0
40960.0,-435.6666666666667
41472.0,-475.0
43008.0,-500.0
44032.0,-500.0
45056.0,-500.0
45568.0,-500.0
46592.0,-500.0
47104.0,-436.6666666666667
48128.0,-500.0
48640.0,-500.0
49152.0,-500.0
49664.0,-500.0
50688.0,-500.0
52224.0,-500.0
53248.0,-500.0
53760.0,-500.0
54784.0,-500.0
55296.0,-458.9259253607856
55808.0,-500.0
56320.0,-500.0
56832.0,-500.0
57344.0,-500.0
58880.0,-500.0
59904.0,-500.0
60928.0,-500.0
61440.0,-500.0
61952.0,-500.0
62464.0,-500.0
62976.0,-461.6666666666667
64000.0,-500.0
64512.0,-500.0
65024.0,-500.0
65536.0,-500.0
67072.0,-500.0
68096.0,-500.0
69120.0,-500.0
69632.0,-500.0
70656.0,-500.0
71168.0,-440.7777786254883
71680.0,-417.8518507215711
72192.0,-500.0
72704.0,-497.5555555555556
73216.0,-500.0
73728.0,-500.0
74752.0,-500.0
75776.0,-500.0
77312.0,-500.0
77824.0,-500.0
78336.0,-500.0
78848.0,-500.0
79360.0,-423.3333333333333
79872.0,-500.0
80384.0,-500.0
80896.0,-500.0
81408.0,-500.0
82944.0,-500.0
83968.0,-500.0
84992.0,-500.0
85504.0,-440.56666564941406
86016.0,-500.0
86528.0,-500.0
87040.0,-467.25
88064.0,-500.0
88576.0,-500.0
89088.0,-495.1111111111111
89600.0,-500.0
90624.0,-500.0
92160.0,-500.0
93184.0,-500.0
93696.0,-500.0
94720.0,-500.0
95232.0,-443.5
95744.0,-500.0
96256.0,-500.0
96768.0,-500.0
97280.0,-500.0
98816.0,-500.0
99840.0,-500.0
