Step,Reward
4096.0,37.84349123636881
8192.0,40.016073862711586
12288.0,43.37994639078776
16384.0,49.77404276529948
20480.0,60.014007568359375
24576.0,63.23529942830404
28672.0,73.21583048502605
32768.0,75.73052978515625
36864.0,93.73245239257812
40960.0,100.80323282877605
45056.0,110.60428873697917
49152.0,114.58912658691406
53248.0,133.42638142903647
57344.0,137.3209431966146
61440.0,139.68593088785806
65536.0,146.80230204264322
69632.0,190.04434967041016
73728.0,189.70555369059244
77824.0,234.69308471679688
81920.0,213.6938018798828
86016.0,226.5010553995768
90112.0,248.66502888997397
94208.0,230.99152119954428
98304.0,231.93217976888022
