Step,Reward
4096.0,37.84349123636881
8192.0,41.221571604410805
12288.0,48.6230723063151
16384.0,51.0024216969808
20480.0,57.4934508005778
24576.0,68.3690694173177
28672.0,76.54175694783528
32768.0,94.28772862752278
36864.0,84.2643051147461
40960.0,77.43009821573894
45056.0,84.71389134724934
49152.0,83.58312098185222
53248.0,97.40072377522786
57344.0,112.54979705810547
61440.0,96.9700927734375
65536.0,112.79228210449219
69632.0,103.23467254638672
73728.0,101.5005620320638
77824.0,109.53544616699219
81920.0,108.35648091634114
86016.0,116.91342163085938
90112.0,121.64755503336589
94208.0,128.05082194010416
98304.0,111.24972025553386
