Step,Reward
4096.0,-317.8832194010417
8192.0,-316.6291910807292
12288.0,-315.180180867513
16384.0,-264.55414326985675
20480.0,-303.1983693440755
24576.0,-286.2126007080078
28672.0,-284.39817810058594
32768.0,-309.7728017171224
36864.0,-311.01979573567706
40960.0,-285.76495361328125
45056.0,-303.7406768798828
49152.0,-295.67478942871094
53248.0,-289.0377705891927
57344.0,-283.2777862548828
61440.0,-318.14451599121094
65536.0,-295.230707804362
69632.0,-308.1163686116536
73728.0,-316.6527862548828
77824.0,-299.20445760091144
81920.0,-303.9737955729167
86016.0,-307.4355977376302
90112.0,-314.1543884277344
94208.0,-307.0501403808594
98304.0,-318.18702189127606
