Step,Reward
1024.0,-289.9854507446289
2048.0,-349.3832702636719
3072.0,-321.7153015136719
4096.0,-268.5237579345703
5120.0,-279.48267618815106
6144.0,-268.08644612630206
7168.0,-336.68613688151044
8192.0,-263.62360127766925
9216.0,-316.63116455078125
10240.0,-286.19431559244794
11264.0,-328.69371541341144
12288.0,-345.53827412923175
13312.0,-281.80284627278644
14336.0,-277.9231363932292
15360.0,-266.52362569173175
16384.0,-259.0447642008464
17408.0,-304.385498046875
18432.0,-255.79442342122397
19456.0,-279.9331461588542
20480.0,-278.58771260579425
21504.0,-281.76698811848956
22528.0,-293.3443654378255
23552.0,-223.3693644205729
24576.0,-325.0816701253255
25600.0,-263.9718933105469
26624.0,-259.179682413737
27648.0,-294.9668884277344
28672.0,-272.78838602701825
29696.0,-284.23235575358075
30720.0,-270.4344075520833
31744.0,-276.02727762858075
32768.0,-292.4083964029948
33792.0,-277.2878774007161
34816.0,-257.59990946451825
35840.0,-246.87737528483072
36864.0,-282.48728434244794
37888.0,-184.15552266438803
38912.0,-178.0480473836263
39936.0,-298.70428975423175
40960.0,-227.99603271484375
41984.0,-217.67311096191406
43008.0,-237.11183166503906
44032.0,-236.63675435384116
45056.0,-245.29275512695312
46080.0,-153.6027374267578
47104.0,-308.18604532877606
48128.0,-236.097412109375
49152.0,-219.7570343017578
50176.0,-307.0692494710286
51200.0,-210.22283426920572
52224.0,-232.08597310384116
53248.0,-250.98670959472656
54272.0,-249.9463094075521
55296.0,-183.05880991617838
56320.0,-220.87693786621094
57344.0,-156.74618784586588
58368.0,-205.99593098958334
59392.0,-199.16905466715494
60416.0,-177.13714090983072
61440.0,-174.2708536783854
62464.0,-170.6952107747396
63488.0,-204.29842122395834
64512.0,-204.65996551513672
65536.0,-239.43082173665366
66560.0,-143.6968536376953
67584.0,-170.2104059855143
68608.0,-168.17472330729166
69632.0,-224.64156595865884
70656.0,-224.5691401163737
71680.0,-176.06004333496094
72704.0,-232.6265614827474
73728.0,-213.1216583251953
74752.0,-191.24590555826822
75776.0,-140.87363815307617
76800.0,-198.69479624430338
77824.0,-152.50267537434897
78848.0,-167.83528645833334
79872.0,-108.86277770996094
80896.0,-151.71558570861816
81920.0,-116.10876719156902
82944.0,-192.43890126546225
83968.0,-151.2683563232422
84992.0,-142.32706832885742
86016.0,-107.44384765625
87040.0,-266.29229736328125
88064.0,-113.22860399881999
89088.0,-164.45870971679688
90112.0,-260.4752604166667
91136.0,-205.98686726888022
92160.0,-174.9012018839518
93184.0,-150.43435414632162
94208.0,-170.88663736979166
95232.0,-200.88712565104166
96256.0,-176.66506958007812
97280.0,-154.51211388905844
98304.0,-227.9981486002604
99328.0,-235.6758015950521
