Step,Reward
4096.0,-317.8832194010417
8192.0,-303.6663564046224
12288.0,-293.9656473795573
16384.0,-320.5315856933594
20480.0,-310.861083984375
24576.0,-292.6883595784505
28672.0,-321.1004231770833
32768.0,-316.7877502441406
36864.0,-302.2077280680339
40960.0,-287.39931233723956
45056.0,-333.9241943359375
49152.0,-304.3329722086589
53248.0,-324.41490173339844
57344.0,-297.57671610514325
61440.0,-330.431157430013
65536.0,-313.94196065266925
69632.0,-310.9985605875651
73728.0,-310.8439229329427
77824.0,-307.6112772623698
81920.0,-299.59893798828125
86016.0,-316.6686757405599
90112.0,-305.47682189941406
94208.0,-298.31817626953125
98304.0,-306.89394124348956
