Step,Reward
2048.0,-333.5807139078776
4096.0,-289.75685628255206
6144.0,-325.6678822835286
8192.0,-311.4715983072917
10240.0,-258.0598551432292
12288.0,-315.218017578125
14336.0,-320.85125223795575
16384.0,-306.4408009847005
18432.0,-303.8812306722005
20480.0,-312.4989471435547
22528.0,-301.35284423828125
24576.0,-331.8965708414714
26624.0,-339.4656626383464
28672.0,-356.8982645670573
30720.0,-343.91425069173175
32768.0,-340.94872029622394
34816.0,-363.8280893961589
36864.0,-414.0722300211589
38912.0,-360.7814229329427
40960.0,-426.5230662027995
43008.0,-366.5401357014974
45056.0,-409.26873779296875
47104.0,-397.4417673746745
49152.0,-421.3484802246094
51200.0,-414.4754231770833
53248.0,-397.64984639485675
55296.0,-344.6094462076823
57344.0,-395.5640360514323
59392.0,-427.2454020182292
61440.0,-383.7879282633464
63488.0,-395.4158223470052
65536.0,-390.17303466796875
67584.0,-404.1204071044922
69632.0,-408.3801676432292
71680.0,-416.49998474121094
73728.0,-416.19346618652344
75776.0,-434.96807352701825
77824.0,-397.99611409505206
79872.0,-408.51572672526044
81920.0,-406.96327718098956
83968.0,-420.76502990722656
86016.0,-396.9769795735677
88064.0,-396.9707946777344
90112.0,-411.8542073567708
92160.0,-374.443364461263
94208.0,-432.7210693359375
96256.0,-382.04803975423175
98304.0,-415.4146219889323
