Step,Reward
4096.0,-317.8832194010417
8192.0,-292.72071838378906
12288.0,-284.3827819824219
16384.0,-297.69264221191406
20480.0,-270.4350280761719
24576.0,-266.6956278483073
28672.0,-281.78363545735675
32768.0,-274.6170298258464
36864.0,-280.9930165608724
40960.0,-294.7878926595052
45056.0,-272.2181650797526
49152.0,-257.4322560628255
53248.0,-258.8394012451172
57344.0,-250.84761555989584
61440.0,-240.2486317952474
65536.0,-249.8064422607422
69632.0,-229.6830088297526
73728.0,-230.95882161458334
77824.0,-237.466796875
81920.0,-212.81953938802084
86016.0,-228.7634073893229
90112.0,-221.57620747884116
94208.0,-180.5211639404297
98304.0,-201.56019083658853
