Step,Reward
1024.0,30.025432586669922
2048.0,38.653198877970375
3072.0,45.785797119140625
4096.0,49.31501897176107
5120.0,61.74682744344076
6144.0,48.55818430582682
7168.0,53.92136764526367
8192.0,63.041666666666664
9216.0,68.01501210530598
10240.0,67.03097915649414
11264.0,80.31855646769206
12288.0,59.63015874226888
13312.0,68.35748799641927
14336.0,70.70466613769531
15360.0,70.2980448404948
16384.0,73.77777862548828
17408.0,80.17857106526692
18432.0,78.65555572509766
19456.0,77.05555597941081
20480.0,77.90419642130534
21504.0,89.67026138305664
22528.0,83.56746037801106
23552.0,89.94259389241536
24576.0,103.91435241699219
25600.0,92.50748697916667
26624.0,89.22916666666667
27648.0,100.549072265625
28672.0,95.31154886881511
29696.0,94.06309509277344
30720.0,100.55740865071614
31744.0,92.3539555867513
32768.0,97.08250427246094
33792.0,94.88333384195964
34816.0,101.96987024943034
35840.0,107.07179514567058
36864.0,97.42460123697917
37888.0,102.51111348470052
38912.0,108.34249114990234
39936.0,97.26984151204427
40960.0,98.43333435058594
41984.0,115.88888804117839
43008.0,124.91212209065755
44032.0,93.7710444132487
45056.0,109.77692159016927
46080.0,120.69166564941406
47104.0,109.3714370727539
48128.0,98.41602579752605
49152.0,115.15833282470703
50176.0,108.00423177083333
51200.0,131.67407735188803
52224.0,96.27948760986328
53248.0,93.76281992594402
54272.0,89.92222086588542
55296.0,108.69934844970703
56320.0,114.2830098470052
57344.0,97.48282623291016
58368.0,98.25641123453777
59392.0,101.5452372233073
60416.0,127.92878723144531
61440.0,125.74873606363933
62464.0,121.47086079915364
63488.0,118.64285786946614
64512.0,119.9198710123698
65536.0,114.0015869140625
66560.0,115.51944224039714
67584.0,113.4470926920573
68608.0,114.27962748209636
69632.0,114.91534678141277
70656.0,104.63794708251953
71680.0,106.21414184570312
72704.0,113.97222391764323
73728.0,114.9126968383789
74752.0,106.05926005045573
75776.0,120.63492075602214
76800.0,119.3863639831543
77824.0,120.2870356241862
78848.0,105.39444732666016
79872.0,121.44040425618489
80896.0,159.99285888671875
81920.0,100.20454661051433
82944.0,127.96666463216145
83968.0,110.46944173177083
84992.0,128.3065923055013
86016.0,148.11111195882162
87040.0,97.33362070719402
88064.0,117.9225591023763
89088.0,118.31766255696614
90112.0,100.97222137451172
91136.0,129.37777964274088
92160.0,131.0654754638672
93184.0,134.39285786946616
94208.0,128.03240966796875
95232.0,148.09722137451172
96256.0,123.86923217773438
97280.0,123.3000005086263
98304.0,132.37948862711588
99328.0,118.98928578694661
