Step,Reward
2560.0,-142.3333282470703
3072.0,-176.8333282470703
3584.0,-216.5
4096.0,-243.08333587646484
4608.0,-234.5
5120.0,-296.5
5632.0,-265.5
6144.0,-459.6666666666667
6656.0,-311.25
7168.0,-343.5
7680.0,-362.1666717529297
8192.0,-412.3333333333333
8704.0,-426.0
9216.0,-447.3333333333333
9728.0,-430.6666666666667
10240.0,-363.6666666666667
10752.0,-375.6666666666667
11264.0,-423.7777811686198
11776.0,-468.2083333333333
12288.0,-375.5
12800.0,-349.5
13312.0,-475.3333333333333
13824.0,-376.3333333333333
14336.0,-407.26666768391925
14848.0,-385.0
15360.0,-412.3333333333333
16384.0,-432.93332926432294
16896.0,-406.1666666666667
17408.0,-401.3333333333333
17920.0,-406.3333333333333
18432.0,-414.3333333333333
18944.0,-420.8333333333333
19456.0,-411.5
19968.0,-407.5
20480.0,-395.6666666666667
20992.0,-426.8888854980469
21504.0,-419.0
22016.0,-427.55555216471356
22528.0,-406.0
23552.0,-444.3333333333333
24064.0,-416.5
24576.0,-463.0
25088.0,-399.0
25600.0,-488.0
26112.0,-414.6666666666667
26624.0,-484.8333333333333
27136.0,-439.4444444444444
27648.0,-500.0
28160.0,-463.0833333333333
28672.0,-500.0
29184.0,-460.25
29696.0,-500.0
30208.0,-476.6666666666667
30720.0,-458.0
31744.0,-500.0
32256.0,-500.0
33280.0,-500.0
33792.0,-500.0
34304.0,-500.0
34816.0,-500.0
35328.0,-500.0
35840.0,-500.0
36352.0,-447.8333333333333
36864.0,-500.0
37376.0,-500.0
37888.0,-500.0
38400.0,-500.0
38912.0,-500.0
39424.0,-500.0
39936.0,-500.0
40448.0,-466.6666666666667
40960.0,-484.25
41984.0,-500.0
42496.0,-500.0
43008.0,-500.0
43520.0,-479.22222222222223
44032.0,-500.0
44544.0,-444.625
45056.0,-500.0
45568.0,-500.0
46080.0,-491.77777777777777
46592.0,-500.0
47616.0,-484.5
48128.0,-500.0
49152.0,-500.0
49664.0,-500.0
50176.0,-500.0
50688.0,-500.0
51712.0,-500.0
52224.0,-500.0
52736.0,-500.0
53248.0,-500.0
53760.0,-500.0
54272.0,-500.0
54784.0,-453.0
55808.0,-500.0
56320.0,-500.0
57344.0,-489.5
57856.0,-500.0
58368.0,-500.0
58880.0,-500.0
59392.0,-500.0
59904.0,-474.5925937228733
60416.0,-500.0
60928.0,-500.0
61440.0,-500.0
61952.0,-500.0
62464.0,-483.5555555555556
62976.0,-453.63333384195965
63488.0,-500.0
64000.0,-500.0
64512.0,-500.0
65024.0,-500.0
66048.0,-500.0
66560.0,-500.0
67072.0,-500.0
67584.0,-500.0
68096.0,-500.0
68608.0,-500.0
69120.0,-500.0
69632.0,-500.0
70656.0,-500.0
71680.0,-500.0
72192.0,-500.0
73216.0,-500.0
73728.0,-494.75
74240.0,-500.0
74752.0,-500.0
75776.0,-500.0
76288.0,-449.1851874457466
76800.0,-500.0
77312.0,-500.0
77824.0,-500.0
78336.0,-500.0
78848.0,-500.0
79872.0,-500.0
80384.0,-456.1666666666667
81408.0,-500.0
81920.0,-500.0
82432.0,-500.0
82944.0,-500.0
83456.0,-500.0
83968.0,-500.0
84480.0,-500.0
84992.0,-500.0
85504.0,-500.0
86016.0,-500.0
86528.0,-500.0
87552.0,-500.0
88064.0,-500.0
88576.0,-472.1666666666667
89088.0,-500.0
89600.0,-500.0
90112.0,-500.0
90624.0,-500.0
91136.0,-500.0
91648.0,-466.0
92160.0,-469.0
92672.0,-500.0
93184.0,-500.0
93696.0,-500.0
94208.0,-463.25
94720.0,-500.0
95744.0,-488.3333333333333
96256.0,-500.0
97280.0,-500.0
97792.0,-500.0
98304.0,-500.0
98816.0,-500.0
99328.0,-500.0
99840.0,-457.1666666666667
