Step,Reward
4096.0,-195.7857208251953
8192.0,-408.23529561360675
12288.0,-400.9629618326823
16384.0,-400.681157430013
20480.0,-395.3833312988281
24576.0,-393.3589731852214
28672.0,-391.9696960449219
32768.0,-390.3333333333333
36864.0,-394.05797322591144
40960.0,-393.72222391764325
45056.0,-391.73015848795575
49152.0,-390.3950602213542
53248.0,-390.2999979654948
57344.0,-391.1666666666667
61440.0,-385.34722391764325
65536.0,-390.15277608235675
69632.0,-385.6538441975911
73728.0,-383.1428578694661
77824.0,-383.9583333333333
81920.0,-385.5185190836589
86016.0,-383.43333435058594
90112.0,-387.2121225992839
94208.0,-384.94444274902344
98304.0,-384.25640869140625
