Step,Reward
2048.0,-127.0
4096.0,-198.6923065185547
6144.0,-197.0
8192.0,-394.0909067789714
10240.0,-396.53333536783856
12288.0,-395.3333333333333
14336.0,-402.7037048339844
16384.0,-397.6666666666667
18432.0,-391.6499989827474
20480.0,-402.75925699869794
22528.0,-394.3919394356864
24576.0,-390.1111094156901
26624.0,-385.90800912039623
28672.0,-398.3653869628906
30720.0,-376.02909996396016
32768.0,-391.0
34816.0,-361.20238095238096
36864.0,-396.4814809163411
38912.0,-365.9238085065569
40960.0,-392.23809305826825
43008.0,-346.03571355910526
45056.0,-389.4871775309245
47104.0,-338.23333231608075
49152.0,-396.0
51200.0,-366.1388905843099
53248.0,-335.4166666666667
55296.0,-380.0909067789714
57344.0,-386.4679463704427
59392.0,-390.1666666666667
61440.0,-390.1000010172526
63488.0,-382.46153767903644
65536.0,-393.1025644938151
67584.0,-385.97222391764325
69632.0,-388.44444274902344
71680.0,-392.52777608235675
73728.0,-390.3787892659505
75776.0,-369.8461558024089
77824.0,-359.7878774007161
79872.0,-380.40692647298175
81920.0,-396.18181864420575
83968.0,-393.94444274902344
86016.0,-383.3518524169922
88064.0,-391.2738087972005
90112.0,-318.0416666666667
92160.0,-369.26666259765625
94208.0,-365.81818135579425
96256.0,-383.3306833902995
98304.0,-390.76666768391925
