Step,Reward
512.0,19.661616325378418
1024.0,37.833333333333336
1536.0,54.088888804117836
2048.0,71.87401962280273
2560.0,78.13888931274414
3072.0,64.47618993123372
3584.0,89.04999987284343
4096.0,89.50584856669109
4608.0,82.14222971598308
5120.0,95.68518511454265
5632.0,91.38823318481445
6144.0,102.15000025431316
6656.0,97.58333396911621
7168.0,105.56845347086589
7680.0,160.80632697211374
8192.0,105.82638804117839
8704.0,92.43650945027669
9216.0,122.37777837117513
9728.0,99.06209246317546
10240.0,98.52380879720052
10752.0,132.6875
11264.0,116.95833333333333
11776.0,118.85555585225423
12288.0,133.97222010294595
12800.0,90.8125
13312.0,138.0952377319336
13824.0,101.71825281778972
14336.0,136.99242401123047
14848.0,95.28055572509766
15360.0,111.69841384887695
15872.0,104.54188283284505
16384.0,80.22222137451172
16896.0,135.08333206176758
17408.0,102.80555597941081
17920.0,155.2023811340332
18432.0,106.94444402058919
18944.0,158.50504938761392
19456.0,237.44444274902344
19968.0,217.08333333333334
20480.0,175.03333282470703
20992.0,189.56666564941406
21504.0,172.30952326456705
22016.0,155.37777455647787
22528.0,86.93333307902019
23040.0,106.64242299397786
23552.0,128.75192515055338
24064.0,140.0650961134169
24576.0,128.84090868631998
25088.0,194.742062886556
25600.0,203.66666666666666
26112.0,169.9222183227539
26624.0,55.97643025716146
27136.0,193.9775644938151
27648.0,62.02777671813965
28160.0,160.21885617574057
28672.0,173.3594773610433
29184.0,120.47394434611003
29696.0,126.23863665262859
30208.0,120.05709902445476
30720.0,86.3124574025472
31232.0,67.0774408976237
31744.0,65.38680203755696
32256.0,62.9688409169515
32768.0,53.646294911702476
33280.0,196.05138397216797
33792.0,51.86868667602539
34304.0,188.84057998657227
34816.0,194.0252513885498
35328.0,74.06147193908691
35840.0,128.7880121866862
36352.0,123.04629516601562
36864.0,156.42918968200684
37376.0,94.76666641235352
37888.0,193.69191932678223
38400.0,85.33897272745769
38912.0,153.38888549804688
39424.0,125.37962977091472
39936.0,154.38333384195963
40448.0,196.540740331014
40960.0,194.66666666666666
41472.0,115.99629211425781
41984.0,101.30158933003743
42496.0,71.47222264607747
43008.0,67.04166666666667
43520.0,61.27037048339844
44032.0,71.421568552653
44544.0,75.70833206176758
45056.0,94.27290534973145
45568.0,70.17023785909016
46080.0,59.97948773701986
46592.0,64.16898091634114
47104.0,58.99722162882487
47616.0,64.31745910644531
48128.0,75.67216110229492
48640.0,87.84444427490234
49152.0,68.48484802246094
49664.0,99.52777735392253
50176.0,90.9166653951009
50688.0,70.68333435058594
51200.0,57.694444020589195
51712.0,57.344696044921875
52224.0,72.23989995320638
52736.0,62.5773811340332
53248.0,71.75
53760.0,64.92222213745117
54272.0,64.02083333333333
54784.0,63.69696935017904
55296.0,54.93317667643229
55808.0,64.3797976175944
56320.0,65.63888867696126
56832.0,69.60833358764648
57344.0,81.19825617472331
57856.0,78.43458811442058
58368.0,64.34680112202962
58880.0,60.07685915629069
59392.0,69.64074071248372
59904.0,58.359307607014976
60416.0,86.6523806254069
60928.0,64.60882377624512
61440.0,72.78888829549153
61952.0,79.53421147664388
62464.0,66.47252655029297
62976.0,57.2837708791097
63488.0,61.2928581237793
64000.0,55.70927302042643
64512.0,54.56944465637207
65024.0,69.7878786722819
65536.0,65.62380790710449
66048.0,59.277777989705406
66560.0,59.57030932108561
67072.0,66.8716926574707
67584.0,59.19949595133463
68096.0,66.82051340738933
68608.0,64.34544245402019
69120.0,63.14814885457357
69632.0,64.43055597941081
70144.0,74.23989868164062
70656.0,58.93333307902018
71168.0,71.62857055664062
71680.0,100.36965942382812
72192.0,80.66346104939778
72704.0,76.44602966308594
73216.0,76.50833384195964
73728.0,76.48015848795573
74240.0,76.7257817586263
74752.0,64.94017028808594
75264.0,59.22179667154948
75776.0,54.43560663859049
76288.0,56.64761861165365
76800.0,66.75812021891277
77312.0,96.23333231608073
77824.0,76.66666666666667
78336.0,68.23809560139973
78848.0,70.17142740885417
79360.0,58.85396830240885
79872.0,58.819444020589195
80384.0,53.23076883951823
80896.0,73.5282834370931
81408.0,62.79642995198568
81920.0,56.79894129435221
82432.0,53.694444020589195
82944.0,56.5185178120931
83456.0,60.911111195882164
83968.0,54.85714340209961
84480.0,74.09999974568684
84992.0,57.90119171142578
85504.0,74.6750005086263
86016.0,62.962120056152344
86528.0,72.13690439860027
87040.0,68.88888931274414
87552.0,69.20454533894856
88064.0,64.09469604492188
88576.0,74.7944450378418
89088.0,64.6397310892741
89600.0,72.91666666666667
90112.0,88.19444402058919
90624.0,74.1031723022461
91136.0,64.84920756022136
91648.0,67.72222264607747
92160.0,75.7142842610677
92672.0,82.89377085367839
93184.0,67.51111094156902
93696.0,78.338623046875
94208.0,68.01190439860027
94720.0,77.12698364257812
95232.0,100.39073944091797
95744.0,112.76388804117839
96256.0,84.61111195882161
96768.0,96.42532348632812
97280.0,87.41481526692708
97792.0,68.27777862548828
98304.0,75.64285786946614
98816.0,125.66666666666667
99328.0,76.72222137451172
99840.0,109.13756561279297
